"p_id","p_url","p_name","p_status","p_brand","p_system","p_addtime","jd_price","p_weight","p_network","p_color","p_CPU","p_screenSize","p_place","p_special","p_tags","p_comment"
1065297927,"http://item.jd.com/1065297927.html","职业者ZY016A CDMA电信老人手机...","1","","其它","",178,92,"电信2G（CDMA）","红色","","3.0英寸及以下","","老人手机","外观漂亮(2)
支持国产机(2)
字体大(2)
音质好(1)
后盖很漂亮(1)
屏幕大(1)
铃声大(1)
性价比高(1)
电池耐用(1)","全部评价(31)
好评(30)
中评(1)
差评(0)
有晒单(2)"
1060037,"http://item.jd.com/1060037.html","华为C8815","1","华为（HUAWEI）","","2014-01-27 17:32:59",790,330,"电信2G（CDMA）","红色","","5.5-5.0英寸","中国大陆","","外观漂亮(1)
屏幕大(1)","全部评价(2)
好评(2)
中评(0)
差评(0)
有晒单(0)"
1063670990,"http://item.jd.com/1063670990.html","百合C15 天翼电信版 CDMA 老人 ...","1","","其它","2013-12-09 13:14:20",199,225,"电信2G（CDMA）","红色","","3.0英寸及以下","中国大陆","老人手机","铃声大(9)
待机时间长(5)
屏幕大(4)
字体大(4)
电池耐用(3)
信号稳定(3)
性价比高(3)
通话质量好(3)
比较一般(3)
外观漂亮(2)","全部评价(75)
好评(71)
中评(3)
差评(1)
有晒单(6)"
1055940335,"http://item.jd.com/1055940335.html","垦鑫达C202 CDMA 电信手机 白","1","","其它","2013-11-18 10:06:19",298,80,"电信3G（CDMA2000）","黑色","","3.0英寸及以下","中国大陆","儿童手机","支持国产机(3)
待机时间长(2)
铃声大(2)
反应快(1)
外观漂亮(1)
性价比高(1)
功能齐全(1)
后盖很漂亮(1)
电池耐用(1)
通话质量好(1)","全部评价(20)
好评(19)
中评(1)
差评(0)
有晒单(2)"
936632,"http://item.jd.com/936632.html","HTC801e","1","HTC","Android","2013-12-13 13:30:32",3599,350,"联通3G（WCDMA）,移动2G/联通2G（GSM）","红色","","4.9-4.1英寸","中国大陆","“0”元购机,1080P全高清屏","反应快(5)
屏幕大(4)
分辨率高(4)
外观漂亮(3)
音质好(3)
系统流畅(3)
铃声大(2)
照相不错(2)
电池耐用(2)
性价比高(2)","全部评价(12)
好评(11)
中评(0)
差评(1)
有晒单(1)"
1064938664,"http://item.jd.com/1064938664.html","富尔美 D9 GSM 老人手机 金","1","","其它","",88,100,"双卡","黑色","","3.0英寸及以下","中国大陆","老人手机","字体大(5)
信号稳定(3)
电池耐用(3)
支持国产机(3)
待机时间长(2)
外观漂亮(2)
功能齐全(2)
通话质量好(2)
铃声大(2)
音质好(1)","全部评价(31)
好评(26)
中评(3)
差评(2)
有晒单(1)"
1035544371,"http://item.jd.com/1035544371.html","传奇 X1C 移动3G手机 TD-SCD...","1","","Android","2013-11-26 20:03:02",549,1000,"移动3G（TD-SCDMA）","白色","","4.9-4.1英寸","中国大陆","","照相不错(6)
铃声大(6)
屏幕大(5)
功能齐全(5)
支持国产机(4)
分辨率高(3)
外观漂亮(3)
音质好(2)
性价比高(2)
系统流畅(2)","全部评价(35)
好评(32)
中评(1)
差评(2)
有晒单(1)"
1078460345,"http://item.jd.com/1078460345.html","大Q手机 Q1 3G手机 TD-SCDM...","1","","Android","2014-02-27 13:20:56",1099,355,"移动3G（TD-SCDMA）","黑色","","5.5-5.0英寸","","拍照神器","","全部评价(142)
好评(118)
中评(16)
差评(8)
有晒单(9)"
1059318,"http://item.jd.com/1059318.html","信得乐N81-F2","1","信得乐（Simtelep）","其它","2014-02-11 18:53:09",99,170,"移动2G/联通2G（GSM）","白色","","3.0英寸及以下","中国大陆","老人手机","铃声大(2)
外观漂亮(2)
字体大(1)
反应快(1)
通话质量好(1)
支持国产机(1)
屏幕大(1)
电池耐用(1)
功能齐全(1)","全部评价(9)
好评(9)
中评(0)
差评(0)
有晒单(1)"
1076011434,"http://item.jd.com/1076011434.html","英特奇 H003 移动GSM 老人手机 ...","1","","其它","",168,500,"双卡","白色","","3.0英寸及以下","","老人手机","外观漂亮(4)
性价比高(4)
铃声大(2)
通话质量好(2)
电池耐用(1)
字体大(1)
信号稳定(1)
比较一般(1)","全部评价(313)
好评(282)
中评(20)
差评(11)
有晒单(6)"
1036239313,"http://item.jd.com/1036239313.html","锋达通C800 CDMA电信老人手机 黑","1","","其它","2013-11-25 21:45:00",158,95,"电信2G（CDMA）","白色","","3.0英寸及以下","中国大陆","老人手机","铃声大(13)
通话质量好(12)
性价比高(9)
字体大(9)
屏幕大(8)
信号稳定(7)
支持国产机(7)
外观漂亮(6)
待机时间长(6)
音质好(5)","全部评价(152)
好评(130)
中评(14)
差评(8)
有晒单(6)"
1032375126,"http://item.jd.com/1032375126.html","欧奇 102长动力 GSM双卡双待 功能...","1","","Android","2014-01-15 14:03:40",226,500,"双卡","黑色","","3.0英寸及以下","中国大陆","长待机","铃声大(14)
支持国产机(12)
电池耐用(11)
待机时间长(11)
通话质量好(10)
音质好(9)
性价比高(8)
字体大(7)
功能齐全(6)
屏幕大(4)","全部评价(46)
好评(44)
中评(2)
差评(0)
有晒单(2)"
1022529,"http://item.jd.com/1022529.html","金立C620","0","金立（Gionee）","Android","2014-03-04 13:42:37",NA,250,"电信2G（CDMA）,电信3G（CDMA2000）","黑色","","4.9-4.1英寸","中国大陆","","功能齐全(4)
支持国产机(3)
待机时间长(3)
字体大(2)
性价比高(2)
外观漂亮(1)
通话质量好(1)
电池耐用(1)
屏幕大(1)","全部评价(10)
好评(10)
中评(0)
差评(0)
有晒单(0)"
1025994600,"http://item.jd.com/1025994600.html","中诺(CHINO-E) T3000 GS...","1","","其它","2013-12-03 13:14:00",269,121,"移动2G/联通2G（GSM）","绿色","","3.0英寸及以下","中国大陆","老人手机","支持国产机(21)
铃声大(20)
待机时间长(19)
性价比高(16)
信号稳定(13)
字体大(13)
电池耐用(12)
通话质量好(9)
外观漂亮(7)
比较一般(7)","全部评价(85)
好评(74)
中评(9)
差评(2)
有晒单(2)"
1032894954,"http://item.jd.com/1032894954.html","欧奇 A50 GSM双卡双待 智能手机 ...","1","","Android","2013-11-13 13:34:57",599,400,"移动2G/联通2G（GSM）","黑色","","4.9-4.1英寸","中国大陆","长待机","电池耐用(10)
待机时间长(5)
功能齐全(5)
铃声大(4)
屏幕大(4)
支持国产机(4)
反应快(3)
信号稳定(3)
性价比高(3)
软件也不错(2)","全部评价(19)
好评(17)
中评(1)
差评(1)
有晒单(0)"
1032556069,"http://item.jd.com/1032556069.html","欧奇 V13 GSM双卡双待 翻盖手机 ...","1","","其它","2013-11-16 11:02:39",265,300,"双卡","黑色","","3.0英寸及以下","中国大陆","翻盖","外观漂亮(7)
铃声大(6)
支持国产机(5)
屏幕大(4)
字体大(4)
音质好(3)
通话质量好(3)
后盖很漂亮(3)
性价比高(3)
待机时间长(3)","全部评价(43)
好评(38)
中评(2)
差评(3)
有晒单(3)"
1031895090,"http://item.jd.com/1031895090.html","乐目LM812B 三防手机 GSM双卡双...","1","","其它","2013-09-27 18:25:40",698,300,"移动2G/联通2G（GSM）","黑色","","3.0英寸及以下","中国大陆","防水","铃声大(4)
电池耐用(3)
信号稳定(3)
后盖很漂亮(2)
待机时间长(2)
支持国产机(1)
功能齐全(1)
音质好(1)
屏幕大(1)
字体大(1)","全部评价(23)
好评(20)
中评(1)
差评(2)
有晒单(1)"
1028605,"http://item.jd.com/1028605.html","诺基亚Lumia 525","1","诺基亚（NOKIA）","WindowsPhone","2013-12-19 14:32:23",899,280,"联通3G（WCDMA）,移动2G/联通2G（GSM）","橙色","","4.0-3.1英寸","中国大陆","“0”元购机","性价比高(2)
待机时间长(2)
外观漂亮(1)
软件也不错(1)
后盖很漂亮(1)
照相不错(1)
音质好(1)","全部评价(6)
好评(6)
中评(0)
差评(0)
有晒单(0)"
1061895184,"http://item.jd.com/1061895184.html","朗界 RG200 3G 军用三防手机 G...","1","","Android","2013-12-02 15:11:29",2980,500,"移动2G/联通2G（GSM）","黑色","","4.0-3.1英寸","中国大陆","长待机","外观漂亮(2)
系统流畅(1)
支持国产机(1)","全部评价(3)
好评(3)
中评(0)
差评(0)
有晒单(0)"
